userID,assessmentItemID,testId,answerCode,Timestamp,KnowledgeTag
3658,A050136005,A040000178,0,2020-10-12 23:55:17,4681
2806,A090043006,A040000024,0,2020-10-19 10:43:24,3288
5932,A020193005,A070000001,1,2020-07-23 10:42:39,9079
4807,A050027005,A040000052,0,2020-07-06 12:20:13,2129
6642,A040110002,A040000003,0,2020-03-31 20:09:02,9055
157,A070149004,A030000008,0,2020-10-18 09:21:48,23
667,A010085001,A050000179,0,2020-06-27 05:01:54,1248
3501,A070141004,A040000027,1,2020-02-20 04:43:37,8343
3722,A030036004,A030000030,0,2020-10-17 07:28:41,7804
3898,A060031003,A060000003,0,2020-08-28 13:29:02,1583
3917,A020024002,A080000089,1,2020-03-10 04:17:17,5290
6041,A050016004,A040000067,1,2020-06-08 02:19:02,8093
5731,A040179005,A010000081,1,2020-11-09 03:10:38,4725
2156,A040038003,A070000019,1,2020-06-10 05:11:01,6795
641,A080108004,A020000054,0,2020-05-19 12:21:57,2613
1797,A020181002,A010000102,0,2020-09-17 04:13:22,2085
1956,A030127003,A020000130,1,2020-04-22 17:24:55,1582
354,A030016003,A050000133,1,2020-10-16 07:14:58,9829
5759,A070014008,A090000059,0,2020-09-24 03:19:57,9660
3965,A030087003,A050000176,1,2020-06-27 03:58:07,4209
2759,A020010004,A080000058,0,2020-08-27 05:42:46,5653
2396,A060098006,A020000059,0,2020-06-28 10:00:59,7127
5451,A060055003,A050000080,1,2020-07-14 07:41:55,5270
1200,A080020005,A090000029,0,2020-09-25 04:57:07,7690
2703,A020067004,A020000113,1,2020-05-28 05:55:44,8889
5779,A020048001,A020000050,0,2020-08-10 11:45:02,9083
2313,A030071004,A060000078,0,2020-10-14 13:03:36,1582
209,A030008001,A060000161,1,2020-02-07 04:50:13,10169
1079,A040111003,A030000104,1,2020-04-11 08:52:05,2071
166,A060023003,A040000138,0,2020-07-16 22:25:38,974
6160,A020034001,A060000042,1,2020-10-11 17:17:11,4211
2942,A050093001,A070000130,1,2020-04-01 10:11:43,8889
4746,A040054004,A010000130,0,2020-04-09 05:14:25,5834
2495,A070145005,A050000183,0,2020-06-23 00:41:40,1263
1078,A050166001,A040000120,0,2020-05-21 11:58:51,8002
5349,A060081002,A060000003,1,2020-08-27 09:11:49,605
5886,A070086006,A010000131,1,2020-09-15 01:59:42,626
6338,A090012004,A070000106,1,2020-08-13 00:07:45,1267
2222,A080071006,A040000021,1,2020-07-14 09:17:29,8894
4922,A020108002,A050000155,0,2020-05-15 01:53:49,7817
3344,A010068003,A020000133,0,2020-09-18 01:41:49,5284
2974,A030151004,A010000018,1,2020-09-08 01:26:58,1271
931,A080068004,A050000188,1,2020-09-15 00:43:27,7693
678,A050161003,A030000135,1,2020-06-25 08:33:12,6454
508,A020082002,A020000115,0,2020-03-11 08:23:35,4723
4909,A080107001,A010000011,1,2020-10-14 01:04:58,9050
3282,A010109002,A040000008,1,2020-04-03 09:17:17,4661
220,A030019003,A040000068,0,2020-07-15 11:57:04,2608
807,A030047004,A030000194,0,2020-05-31 13:08:33,9052
2508,A010038001,A040000190,0,2020-05-07 06:13:03,5270
6183,A080111007,A070000154,0,2020-03-10 10:39:09,1256
3665,A090054003,A030000060,0,2020-10-19 10:19:25,4980
3626,A070148004,A020000098,1,2020-03-03 01:36:23,9082
1502,A050130003,A020000119,1,2020-09-28 10:47:47,2647
5781,A050007004,A040000062,0,2020-07-10 02:06:43,8885
1166,A010022001,A040000055,1,2020-05-04 02:51:27,1257
911,A070156002,A040000103,0,2020-03-16 21:55:28,971
3865,A010049002,A010000124,0,2020-08-13 21:19:07,3753
6432,A050047002,A030000190,1,2020-07-19 08:33:45,7667
1882,A030017003,A080000133,0,2020-05-27 06:56:29,616
7408,A090005005,A020000089,1,2020-09-14 12:36:12,2602
5604,A080011002,A060000158,1,2020-09-29 06:14:51,4980
4424,A040042001,A030000102,1,2020-06-22 09:08:22,707
4045,A080124008,A080000124,1,2020-03-16 12:40:19,4681
2106,A040167001,A080000094,0,2020-08-30 07:50:21,5788
3506,A020132002,A020000020,1,2020-08-04 01:17:35,2069
6593,A010170001,A070000142,1,2020-02-27 02:53:23,1269
4034,A020017002,A010000174,1,2020-04-30 02:47:48,9497
7300,A050083002,A070000043,1,2020-06-13 05:37:45,2848
939,A050164002,A080000090,0,2020-10-06 09:51:20,5142
3671,A070050009,A090000025,1,2020-03-17 09:03:04,7823
5132,A060167007,A030000046,1,2020-08-19 00:47:14,3827
2695,A020184001,A030000030,0,2020-06-01 11:28:19,1251
2141,A080039008,A040000071,1,2020-10-23 12:43:16,1256
3068,A080122006,A030000159,0,2020-08-12 12:38:32,427
1759,A090031005,A050000047,0,2020-06-04 09:50:46,5142
3350,A070082001,A060000038,1,2020-07-14 08:37:55,121
3403,A040178003,A020000016,1,2020-08-20 11:18:51,2097
86,A020096001,A070000081,0,2020-06-12 06:25:04,709
3755,A070003001,A050000090,1,2020-05-19 19:09:26,5543
1368,A080103007,A070000089,0,2020-09-22 00:25:27,1582
4719,A060041001,A040000131,1,2020-07-03 14:15:01,8003
192,A060158001,A030000033,0,2020-03-05 10:10:08,9072
4296,A020062002,A080000030,1,2020-05-10 03:51:35,9165
1965,A040077003,A040000141,0,2020-04-13 21:59:02,6801
177,A080027006,A040000152,1,2020-08-27 09:25:16,2717
2828,A030191004,A030000027,1,2020-08-31 23:23:49,342
2785,A050101002,A060000175,0,2020-11-19 02:27:19,4957
4773,A050090007,A010000036,0,2020-05-27 05:53:10,6784
2632,A010074002,A070000063,0,2020-08-19 09:26:56,8831
5573,A060071001,A020000020,0,2020-08-25 03:47:46,5810
6809,A010157001,A070000032,1,2020-09-20 01:55:11,9923
1237,A040062006,A030000182,0,2020-04-21 11:11:40,1464
1189,A040147001,A020000041,1,2020-10-16 01:06:08,8130
3967,A030006003,A070000124,0,2020-07-20 06:23:59,9125
2156,A060084003,A030000004,1,2020-10-23 05:35:36,1396
6797,A070077002,A010000055,0,2020-10-13 10:56:47,24
7430,A050107003,A010000038,0,2020-03-31 18:32:54,8020
588,A020134005,A030000076,1,2020-07-29 04:53:36,1267
6116,A080046005,A080000016,0,2020-07-31 01:46:12,454
2750,A040129004,A010000137,0,2020-06-07 03:15:33,10335
6020,A060053001,A050000016,1,2020-09-30 06:33:13,9062
5281,A010005001,A010000016,1,2020-10-06 09:10:59,4970
2075,A060090003,A050000166,1,2020-01-14 11:07:10,9926
637,A040135002,A040000003,0,2020-09-16 05:22:53,2054
2310,A070152002,A060000001,1,2020-09-04 02:40:40,4688
7120,A060084002,A080000010,1,2020-10-14 07:03:09,711
1278,A050056005,A060000104,0,2020-10-24 23:57:29,7915
6437,A050065005,A030000166,0,2020-09-21 06:53:45,586
6839,A080057006,A040000134,1,2020-09-18 03:32:36,4684
5923,A010145002,A040000122,0,2020-07-18 01:26:26,8027
6416,A050101006,A050000144,1,2020-05-21 08:30:31,3097
4865,A010185002,A010000109,1,2020-06-30 10:39:50,974
3558,A030019001,A010000164,1,2020-04-23 21:22:31,2113
6073,A070015002,A070000050,0,2020-08-25 12:38:48,4681
3265,A040081004,A020000121,1,2020-04-08 19:07:29,605
2104,A020117001,A080000037,0,2020-12-24 04:07:22,9745
2551,A020169004,A060000155,1,2020-12-14 04:31:13,11241
1861,A060166005,A040000182,0,2020-06-23 10:46:36,9065
6458,A070130004,A010000129,1,2020-08-19 18:22:45,9070
2558,A050135003,A010000132,0,2020-01-28 01:14:07,9557
3417,A060087001,A020000177,0,2020-07-15 22:32:47,598
2143,A020086010,A030000105,1,2020-02-25 23:52:34,7070
3498,A050184003,A010000003,1,2020-10-24 05:48:39,8097
5106,A020171001,A060000028,0,2020-07-09 00:49:18,8892
1027,A020193004,A020000037,1,2020-10-15 09:25:32,9121
312,A040043005,A040000026,1,2020-08-20 00:19:57,8097
693,A010189004,A060000057,0,2020-05-19 02:48:41,8136
4868,A070067009,A080000040,0,2020-10-06 08:40:52,7690
5970,A020113004,A050000097,1,2020-02-27 05:03:37,5788
3490,A080131005,A030000024,1,2020-10-13 02:33:41,4746
25,A070163004,A080000033,0,2020-09-14 12:23:40,7621
434,A070032004,A030000050,1,2020-09-02 07:38:14,9121
3500,A080122005,A050000130,0,2020-09-02 22:56:42,3729
3862,A070102005,A020000011,1,2020-03-31 20:24:25,8931
6791,A050166004,A010000086,1,2020-01-14 12:48:29,2613
4929,A080066004,A060000098,0,2020-04-02 20:19:25,1271
1773,A060103001,A010000050,1,2020-06-15 11:13:42,9171
1398,A060055001,A030000115,1,2020-07-28 05:02:01,10590
6104,A040100004,A040000193,0,2020-07-07 04:33:36,7309
1551,A050004002,A060000019,1,2020-09-22 22:42:34,8244
1976,A030091003,A070000076,1,2020-10-02 07:37:20,8091
5505,A010038004,A020000143,1,2020-04-26 02:06:26,8123
1618,A070097004,A010000076,0,2020-10-23 01:26:15,611
6612,A010016001,A040000135,0,2020-08-31 02:51:01,117
6713,A060148006,A010000104,1,2020-08-17 12:19:01,9049
859,A090003003,A010000045,1,2020-08-04 06:47:27,459
4006,A090020004,A060000173,1,2020-12-04 07:14:11,10399
6955,A030004002,A080000097,1,2020-08-26 04:18:33,8134
7222,A080057004,A080000054,1,2020-10-13 08:27:31,2119
4932,A070070005,A080000120,0,2020-07-20 16:24:29,1452
1690,A040154003,A010000083,0,2020-09-24 19:45:30,2721
1255,A010007002,A080000128,1,2020-11-03 04:05:17,475
893,A020035003,A010000159,0,2020-09-22 11:03:40,9923
7374,A050072006,A050000107,1,2020-05-13 08:02:51,10603
3581,A040034002,A010000097,1,2020-03-20 07:12:32,448
6864,A050187007,A070000146,0,2020-09-08 04:51:33,10838
4818,A060070003,A010000164,1,2020-08-26 07:43:22,11271
1265,A080047003,A070000105,0,2020-04-12 01:32:33,7259
6361,A050091007,A080000056,1,2020-09-04 11:42:29,117
591,A040031002,A040000063,1,2020-09-15 09:56:34,117
896,A010003002,A080000106,0,2020-06-23 09:42:09,8091
2703,A070031004,A080000056,1,2020-10-30 03:14:18,2055
7103,A070002009,A020000111,1,2020-07-29 13:05:03,7921
2466,A010134004,A080000117,1,2020-07-09 10:48:44,592
2216,A020006004,A020000071,0,2020-02-16 11:33:29,7810
6900,A080083001,A030000041,0,2020-09-14 06:06:13,1439
5176,A070145003,A040000180,1,2020-11-20 06:14:02,9161
6835,A010125005,A010000081,0,2020-09-26 22:04:13,24
1281,A050009002,A040000017,0,2020-12-03 21:01:06,10607
6059,A070057011,A030000015,0,2020-10-08 08:48:35,8902
1318,A060143009,A070000033,1,2020-02-13 14:18:08,10402
1415,A040141001,A020000075,0,2020-09-07 11:02:22,440
234,A030134003,A080000087,1,2020-07-17 10:38:00,2119
5221,A040166004,A080000071,1,2020-07-21 10:10:04,1728
3783,A010151005,A020000047,1,2020-10-21 06:18:58,449
66,A090071003,A080000106,1,2020-09-24 05:33:14,8887
7399,A090073004,A020000161,0,2020-07-16 22:11:33,10760
4172,A020136005,A060000151,0,2020-10-18 11:39:53,1453
2740,A080012001,A020000145,0,2020-07-23 13:30:12,7694
6647,A030168003,A080000070,0,2020-03-05 08:58:17,8004
6156,A050097004,A060000033,1,2020-08-20 12:02:24,26
3781,A030151002,A090000033,0,2020-09-09 14:27:47,612
3919,A010021001,A060000114,0,2020-05-21 05:19:46,7807
1336,A050111006,A010000180,0,2020-10-06 22:06:55,1269
1506,A060166001,A040000150,0,2020-05-20 01:27:25,2610
1974,A080008002,A050000074,0,2020-02-10 06:48:46,7798
7022,A050141006,A040000180,0,2020-06-12 20:02:38,8913
1190,A080056005,A090000024,0,2020-02-14 11:47:13,5780
303,A020070003,A030000133,0,2020-10-13 00:06:23,3795
3130,A030103002,A030000093,1,2020-09-11 04:17:30,4672
6763,A060154001,A050000119,1,2020-06-17 05:59:21,8425
521,A080017001,A060000118,0,2020-05-19 11:16:30,24
3229,A010003004,A060000148,0,2020-04-12 02:16:23,1450
4896,A020100002,A020000060,1,2020-09-04 11:29:50,363
2773,A040161003,A030000044,0,2020-08-07 14:25:38,8433
3193,A040184004,A020000074,1,2020-12-12 02:18:27,5783
1467,A050049006,A020000167,0,2020-03-03 19:00:36,1720
337,A030092002,A040000008,1,2020-10-08 01:07:19,405
2528,A050009001,A040000124,0,2020-11-21 08:15:34,5544
3475,A010155001,A050000037,0,2020-05-14 04:18:46,4970
6582,A080091004,A070000148,0,2020-06-30 10:20:00,334
1233,A030066004,A060000110,1,2020-10-07 06:23:14,4660
2458,A040143003,A060000051,0,2020-03-05 08:19:46,1107
2031,A060166003,A060000106,0,2020-09-03 02:56:56,1185
2616,A070136007,A030000187,0,2020-06-20 03:11:28,9743
3749,A090018003,A030000044,1,2020-06-17 00:45:15,6774
4377,A010135001,A050000035,0,2020-09-26 04:59:50,7225
4020,A020060005,A090000026,1,2020-08-25 01:49:10,5620
545,A070004001,A060000018,0,2020-09-22 10:25:42,8877
1171,A030141004,A030000138,1,2020-04-01 07:01:52,2852
4248,A060094005,A080000099,0,2020-10-18 09:35:09,3804
1360,A050188004,A040000036,1,2020-08-20 06:46:28,11241
6352,A060054002,A010000120,1,2020-05-21 23:48:12,444
4670,A050177005,A080000001,1,2020-05-22 00:26:01,360
6229,A020071003,A060000173,1,2020-08-03 01:40:33,9168
1076,A070126007,A070000057,0,2020-03-24 01:35:54,3821
5836,A060120005,A020000177,1,2020-07-09 08:19:28,1356
4890,A050005002,A060000048,0,2020-09-01 05:52:02,7811
2313,A020123004,A040000187,0,2020-09-16 03:43:03,9083
5001,A050174003,A050000161,0,2020-02-18 06:47:01,4797
7102,A010044005,A080000054,0,2020-06-18 12:44:20,10573
162,A020057003,A040000096,1,2020-10-06 09:34:52,8422
5053,A080136005,A020000052,1,2020-07-14 22:34:28,8431
183,A010181002,A010000138,0,2020-07-09 03:24:46,9066
7084,A070128002,A080000132,1,2020-11-24 04:45:18,1531
6603,A060019005,A050000099,0,2020-09-09 09:57:56,8889
1317,A080009001,A020000161,0,2020-06-02 08:04:25,7815
2023,A080095007,A070000012,0,2020-05-08 06:43:22,10759
3121,A050141005,A010000133,1,2020-11-10 02:48:59,9050
1623,A060106007,A020000059,0,2020-07-24 11:52:32,2644
4927,A060101004,A050000128,1,2020-08-11 11:12:02,10604
6874,A010172002,A050000101,1,2020-06-30 02:25:47,7248
1490,A090029003,A060000022,1,2020-11-18 04:46:29,2010
4550,A060139001,A050000184,0,2020-06-05 14:31:52,9124
1235,A050108002,A020000178,1,2020-07-08 00:11:04,9073
3953,A030164004,A060000185,1,2020-09-01 01:30:50,447
2002,A070035007,A020000110,1,2020-03-18 04:50:36,5844
3741,A080105001,A010000017,0,2020-08-09 10:43:07,2077
7074,A020073003,A080000047,0,2020-09-28 05:43:27,4972
6382,A050020004,A070000126,1,2020-09-06 06:11:46,8906
5807,A010140005,A080000021,0,2020-08-06 12:26:50,2598
1238,A040072003,A070000065,1,2020-10-04 22:59:50,10196
3342,A030187002,A080000067,1,2020-08-11 05:56:53,4803
6022,A040099005,A050000115,1,2020-07-27 08:05:04,1533
2284,A050177001,A060000135,0,2020-07-02 09:29:13,4211
820,A080007008,A040000108,1,2020-07-09 09:46:16,5705
5591,A070149001,A060000074,1,2020-03-10 02:00:52,10174
2230,A080068008,A040000109,1,2020-09-07 05:09:53,7226
1161,A070079008,A050000096,0,2020-04-06 05:22:48,409
5154,A050079004,A060000041,0,2020-03-20 02:13:23,7798
6587,A080068003,A080000138,1,2020-08-28 03:27:54,1184
4432,A050028007,A090000045,0,2020-08-14 10:39:38,7600
4024,A080084007,A090000012,0,2020-12-08 08:16:41,3795
3118,A090029001,A020000046,0,2020-03-13 23:08:36,10332
3765,A020075003,A020000075,0,2020-04-10 06:05:42,7307
675,A040132004,A020000081,1,2020-09-23 04:45:32,1444
2594,A010130003,A040000049,0,2020-09-06 05:18:56,8014
964,A070159001,A010000014,1,2020-05-21 11:11:49,4963
719,A070013005,A030000012,1,2020-08-07 01:48:18,8421
4271,A080113008,A010000126,0,2020-07-01 09:31:27,2626
1106,A030193003,A030000170,1,2020-07-24 07:21:48,7598
2990,A040055003,A010000048,0,2020-09-14 02:23:14,4978
7320,A080113002,A030000170,1,2020-02-08 22:05:45,2870
1697,A010101001,A010000088,0,2020-07-02 08:08:13,551
5508,A060085001,A060000067,1,2020-09-23 21:42:27,2077
5582,A020046005,A010000123,0,2020-09-14 01:29:56,1876
137,A050004001,A050000121,0,2020-05-07 08:12:31,4963
6563,A010093005,A010000081,1,2020-07-02 09:03:49,4972
1355,A080057005,A060000025,1,2020-06-04 11:52:46,5267
4143,A010005005,A080000118,0,2020-09-01 02:53:49,2125
4818,A070036009,A060000122,1,2020-09-23 13:10:17,202
1025,A030023003,A040000197,1,2020-07-23 05:45:19,7818
4395,A060045005,A030000146,1,2020-07-19 07:13:49,2869
3302,A070141007,A040000156,1,2020-03-02 05:34:24,452
7070,A080075008,A040000151,1,2020-08-06 01:12:04,8889
4332,A040068001,A080000128,1,2020-07-30 09:13:35,5542
3687,A080092003,A080000005,0,2020-09-08 20:50:00,4802
6776,A070126008,A050000148,1,2020-09-28 13:36:53,7599
6402,A020110001,A050000169,1,2020-07-26 09:04:18,397
5990,A060010002,A010000132,0,2020-07-01 06:47:12,1000
6856,A010048002,A010000130,1,2020-12-15 03:26:29,405
51,A070085004,A050000157,1,2020-08-11 09:45:18,7228
4843,A010011003,A020000122,0,2020-05-07 01:50:12,2048
7397,A040113003,A020000024,1,2020-10-06 02:48:11,2605
6032,A090014003,A010000034,0,2020-03-31 02:29:58,9120
364,A020145004,A060000029,1,2020-02-26 10:38:04,9185
2486,A050086005,A050000081,1,2020-08-07 01:24:43,10759
4135,A050148003,A010000019,0,2020-09-23 04:55:04,1580
3080,A060013006,A010000063,0,2020-08-25 07:27:35,2098
920,A080063004,A050000150,0,2020-05-04 11:19:56,8908
2898,A020134002,A060000177,1,2020-10-22 06:30:25,10450
5347,A050008001,A070000064,1,2020-11-18 06:42:11,3756
6185,A070014003,A040000196,1,2020-04-24 08:36:06,2598
1803,A080026006,A050000186,1,2020-04-20 04:17:59,10741
5615,A050139006,A040000026,1,2020-04-07 11:46:14,9166
508,A020129003,A060000058,1,2020-10-15 09:54:22,8131
6760,A060011002,A010000172,1,2020-09-12 05:41:01,1931
2793,A030063004,A020000192,0,2020-04-23 01:50:50,2078
51,A070027003,A080000114,1,2020-07-05 08:57:57,10329
6671,A020109006,A040000022,0,2020-02-21 13:24:28,602
6338,A040109003,A070000145,0,2020-10-07 02:11:53,6454
154,A010105002,A040000017,1,2020-08-07 10:35:43,7601
5453,A030035005,A050000130,1,2020-05-16 11:18:44,7866
4993,A010139005,A060000053,1,2020-09-02 11:53:11,9054
6433,A010056004,A050000134,1,2020-12-10 02:18:13,30
5762,A040009004,A080000059,0,2020-10-24 01:49:04,2047
6008,A010111005,A020000039,1,2020-06-16 06:37:59,1579
1853,A030069002,A040000064,0,2020-09-10 04:06:18,4961
1255,A090073006,A040000198,1,2020-09-11 10:51:39,405
3129,A010164004,A050000063,1,2020-06-16 15:31:59,6648
4641,A080122003,A070000025,1,2020-10-30 07:20:44,434
4854,A040159004,A090000054,0,2020-11-21 07:45:03,6556
2330,A030015004,A050000017,1,2020-08-11 11:40:23,4972
4169,A080079002,A070000071,0,2020-12-26 01:24:05,10421
2344,A050126004,A050000161,1,2020-10-26 00:26:57,5286
696,A020064001,A060000124,0,2020-02-28 03:39:29,1257
4556,A020122002,A010000107,1,2020-07-20 12:28:42,1200
6268,A090067003,A010000070,0,2020-03-27 02:06:42,8431
4489,A020099005,A010000032,0,2020-08-27 13:53:30,5283
1660,A060175003,A050000076,1,2020-07-02 07:32:33,9497
1279,A040080005,A030000146,0,2020-07-27 22:49:12,8420
5669,A070157002,A060000152,0,2020-06-15 17:15:02,7943
5674,A040168004,A030000142,0,2020-10-14 10:26:32,10330
487,A020132001,A050000118,1,2020-07-22 05:22:06,2718
6839,A070004004,A090000013,1,2020-02-25 06:19:52,10405
1609,A020186003,A080000015,1,2020-07-19 12:25:02,7665
5425,A080017004,A030000048,1,2020-12-25 04:37:38,417
2372,A070068011,A020000067,1,2020-09-27 02:06:01,7863
2225,A010066005,A030000190,1,2020-10-26 07:59:03,4685
2254,A080019004,A050000062,1,2020-08-04 05:06:26,7598
5138,A090069001,A040000176,1,2020-08-31 22:36:23,7597
7310,A040152002,A020000053,0,2020-09-03 07:10:00,3682
1491,A010017005,A080000048,1,2020-04-09 10:43:49,8134
7183,A060045002,A080000048,0,2020-06-04 01:20:31,3792
2694,A070140002,A050000008,0,2020-01-16 17:38:12,5655
1016,A070030001,A030000098,1,2020-09-25 13:32:13,4963
230,A030070004,A030000102,0,2020-08-22 03:11:12,6777
5953,A070120005,A030000082,0,2020-08-11 04:29:10,10328
269,A060114003,A010000117,1,2020-06-20 06:55:11,2133
4358,A050142003,A020000094,0,2020-08-03 01:21:27,600
6877,A090036001,A040000037,0,2020-06-11 00:50:51,7925
652,A030070005,A070000053,1,2020-12-04 10:07:59,626
3652,A080058006,A010000128,1,2020-10-23 07:06:44,1443
8,A060122007,A070000037,1,2020-03-10 19:15:39,8122
4365,A020029001,A010000058,1,2020-07-28 07:02:56,7863
3284,A060158002,A070000116,0,2020-09-09 03:58:01,1110
690,A020195005,A030000089,0,2020-02-26 12:19:53,7268
6523,A060089002,A080000110,1,2020-09-25 11:42:33,4661
3340,A060149002,A030000161,0,2020-05-26 18:39:46,3704
2343,A020042001,A010000023,0,2020-08-14 09:19:21,164
1674,A030080005,A060000148,1,2020-08-21 03:16:12,2726
5232,A080120002,A060000062,1,2020-10-23 04:38:33,11236
2131,A050082007,A030000017,0,2020-10-06 11:58:32,589
6118,A030162006,A020000020,0,2020-03-19 00:25:43,5142
6503,A010053002,A040000053,1,2020-10-26 10:46:33,8431
6168,A070161002,A090000074,1,2020-05-19 04:48:00,2131
6679,A050097005,A020000190,1,2020-08-24 02:58:52,1108
2851,A090031004,A030000062,0,2020-08-15 05:16:26,1268
4748,A090044002,A030000159,0,2020-03-28 00:35:14,2094
4017,A050132004,A080000001,0,2020-09-23 06:45:23,9054
4305,A080010004,A010000189,0,2020-06-05 09:07:40,7307
2366,A040059005,A070000084,0,2020-11-29 18:59:28,4682
2419,A090051005,A070000128,0,2020-10-01 22:15:31,9064
360,A020181001,A040000021,0,2020-02-27 03:16:05,4803
3689,A080045001,A090000069,0,2020-04-25 04:09:30,2870
1363,A040156006,A070000123,1,2020-04-06 06:21:12,1260
3294,A010023003,A080000039,0,2020-09-20 22:44:38,393
1179,A030112004,A050000154,1,2020-03-17 00:34:51,8830
7118,A030034001,A010000059,0,2020-08-24 13:18:44,449
4994,A020107002,A020000161,0,2020-09-28 12:42:15,618
4298,A090024006,A040000149,0,2020-10-09 01:08:28,163
504,A080102007,A080000002,0,2020-02-29 12:11:47,9072
7414,A070137003,A060000075,0,2020-05-09 12:09:35,559
7097,A020177003,A090000021,1,2020-08-20 02:22:59,2613
6539,A070087001,A090000023,0,2020-09-12 10:03:58,9051
3409,A020091001,A020000029,1,2020-10-11 02:18:44,4669
7040,A040190001,A070000077,1,2020-06-17 01:25:29,5844
2068,A080106001,A030000057,0,2020-06-11 02:13:24,2611
6530,A080010003,A060000095,1,2020-07-25 06:54:01,7629
2084,A040037002,A060000005,0,2020-08-30 01:46:54,7595
6447,A050185005,A050000093,1,2020-02-25 13:49:01,3798
2415,A020111005,A040000185,0,2020-10-23 08:38:59,6802
5529,A050001003,A070000012,1,2020-09-18 05:19:37,9065
7213,A090002007,A020000053,0,2020-06-04 07:37:48,7801
5872,A020036008,A090000043,1,2020-12-22 00:12:06,445
6590,A050103007,A070000103,0,2020-09-09 04:21:51,346
6723,A070135005,A050000132,1,2020-10-07 07:37:01,447
1989,A080063001,A040000132,1,2020-12-09 01:04:46,7862
3181,A020188002,A060000108,1,2020-06-26 04:44:06,1255
705,A060171005,A050000191,0,2020-08-24 01:21:23,10841
3011,A090057001,A070000159,1,2020-10-06 12:43:57,2871
4217,A060113004,A030000081,1,2020-09-20 21:50:36,3793
5795,A070146005,A070000122,1,2020-10-14 08:32:12,8403
3347,A020077003,A020000108,0,2020-12-27 08:42:40,2077
1382,A050140006,A070000123,1,2020-08-10 22:16:17,6785
6998,A010066001,A030000106,0,2020-10-16 05:31:23,4236
1246,A060029004,A010000051,0,2020-09-14 01:44:54,4804
6933,A090030005,A040000104,0,2020-08-25 07:58:12,4969
6988,A030047002,A040000185,0,2020-07-14 06:52:26,8879
1147,A030093004,A080000052,1,2020-06-22 03:38:29,4672
6077,A010023002,A070000146,1,2020-06-13 07:20:40,7690
1196,A070096005,A090000040,0,2020-08-25 08:05:20,7915
117,A050047001,A050000013,1,2020-10-22 02:32:21,394
6269,A070132006,A060000007,1,2020-10-10 13:22:39,409
2077,A080092007,A030000180,1,2020-10-15 11:29:57,1453
340,A010073001,A020000083,0,2020-06-04 10:30:24,8424
1865,A060097004,A030000022,1,2020-06-25 10:30:20,9925
7034,A030059005,A020000068,1,2020-10-20 05:26:45,4746
3324,A030001004,A030000033,1,2020-02-07 08:41:58,1450
1780,A060181002,A070000038,0,2020-03-17 06:42:05,8794
223,A050133006,A010000010,1,2020-03-05 08:17:07,4725
7307,A040073004,A010000098,0,2020-09-22 12:44:37,9068
4371,A020047002,A070000022,1,2020-10-22 11:26:39,10604
2289,A030020002,A030000056,0,2020-10-26 06:12:56,2853
4364,A040127003,A060000028,0,2020-05-12 03:34:38,10784
3163,A050116005,A070000139,1,2020-08-24 04:04:08,5762
7106,A020109002,A020000068,1,2020-03-27 03:26:56,457
4971,A080034003,A030000104,0,2020-04-29 06:57:25,2105
2347,A040131005,A020000027,1,2020-03-06 23:55:34,9166
2724,A050101007,A020000181,0,2020-09-24 01:19:36,2619
1427,A080032002,A050000032,1,2020-09-23 03:45:59,9745
5932,A040034003,A070000085,1,2020-11-10 07:46:49,2116
2480,A040156004,A090000032,0,2020-04-06 04:32:45,8931
6445,A090059004,A050000116,1,2020-10-14 09:02:35,431
2461,A060111004,A010000142,0,2020-10-24 11:03:07,1578
1209,A050076005,A060000166,1,2020-03-28 05:50:14,4976
2991,A060147002,A050000158,0,2020-01-21 11:52:56,8015
6154,A080054001,A030000071,0,2020-07-15 13:25:54,10180
589,A040180004,A090000052,1,2020-09-29 08:25:39,707
5489,A060186003,A070000154,1,2020-11-24 03:41:39,8095
830,A080072008,A030000088,1,2020-08-01 06:29:14,8134
3746,A050188007,A080000100,0,2020-09-28 09:30:00,3825
3443,A030069003,A080000124,0,2020-09-15 08:56:58,1009
5949,A050170006,A050000033,0,2020-09-19 05:11:46,5300
4681,A070026003,A050000061,0,2020-06-17 19:23:39,7230
71,A090051003,A090000069,1,2020-04-02 07:06:48,1120
7025,A050087005,A050000053,0,2020-08-18 08:57:32,8886
5200,A020043001,A070000058,1,2020-05-17 10:47:03,9811
448,A090012005,A020000071,0,2020-04-10 12:10:55,8426
3642,A070112004,A090000063,1,2020-10-13 03:01:25,411
3887,A030112003,A030000131,0,2020-09-09 13:20:37,2868
2470,A030190004,A060000119,0,2020-10-12 09:19:19,4682
1305,A060053007,A060000082,0,2020-06-24 04:54:18,1181
2269,A050073005,A090000045,0,2020-04-22 23:57:15,8877
1577,A030062003,A070000016,0,2020-08-04 05:58:01,7226
6780,A030158003,A050000097,1,2020-11-25 08:42:50,396
5488,A070110002,A040000118,1,2020-08-13 06:31:55,7626
3708,A040127004,A090000032,1,2020-02-13 08:41:00,3704
6404,A020003005,A050000117,1,2020-11-14 09:01:03,8881
855,A040011001,A010000097,1,2020-08-25 13:01:58,1259
1590,A090056001,A020000129,0,2020-07-16 08:55:20,8017
6172,A010031003,A060000159,1,2020-04-28 10:09:33,7070
7030,A040021001,A060000162,1,2020-03-02 06:08:39,4804
